Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
1,48,33,34,50.45,0.14,0,16.39,14.409,314.309
1,48,34,35,49.62,0.27,0,-30.07,15.85,314.309
1,48,35,36,-14.42,0.4,0,19.14,-5.23,314.309
1,48,36,37,933.5,2.38,0,-1.98,390.829,314.309
1,48,37,38,-183.45,1.55,0,-26.16,-69.664,242.442
1,48,38,39,122.53,1.35,0,5.41,55.897,242.442
1,48,39,40,160.53,1.05,0,-35.28,90.211,242.442
1,48,40,41,-88.87,1.72,0,27.61,-63.432,242.442
1,48,41,42,-79.54,0.61,0,16.14,-74.949,242.442
1,48,42,43,113.83,0.22,0,31.97,148.959,242.442
1,48,43,44,158.33,0.07,0,-35.69,308.849,242.442
1,48,44,45,190.35,0.14,0,-34.13,615.963,242.442
1,48,45,46,396.29,0.05,0,12.04,2556.222,242.442
1,48,46,47,504.47,0.24,0,-141.46,52.069,1.296
